ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
W00080990,258808,3/31/2016,,0
W00080990,258808,3/31/2016,BIOELEVENFLUID,19.9
W00080990,258808,3/31/2016,BIOFOAMFIX,34
W00080990,258808,3/31/2016,BLSAND,0
W00080990,258808,3/31/2016,BSTRIPLEPLAYHS-10,47
W00080990,258808,3/31/2016,BVS-5N,8
W00080990,258808,3/31/2016,CATALOG2015,0
W00080990,258808,3/31/2016,DEV10-32,16.75
W00080990,258808,3/31/2016,DEV20-32,16.75
W00080990,258808,3/31/2016,DEV20-32,0
W00080990,258808,3/31/2016,DEV30-32,18.5
W00080990,258808,3/31/2016,JABIOMINERALS-10,49
W00080990,258808,3/31/2016,JCH-3N,20.5
W00080990,258808,3/31/2016,JCH-5N,41
W00080990,258808,3/31/2016,JCH-6N,41
W00080990,258808,3/31/2016,JCH-7N,41
W00080990,258808,3/31/2016,JCH-8N,20.5
W00080990,258808,3/31/2016,JCH-CAFFE,20.5
W00080990,258808,3/31/2016,JTC-3N,20.5
W00080990,258808,3/31/2016,JTC-4N,20.5
W00080990,258808,3/31/2016,JTC-6N,20.5
W00080990,258808,3/31/2016,JTC-C5,20.5
W00080990,258808,3/31/2016,PROMO D,47.9
W00080990,258808,3/31/2016,SMOOTHIEMAXXWAXX,8.95
W00098971,257464,3/2/2016,DEV10-32,16.75
W00098971,257464,3/2/2016,DEV20-32,16.75
W00098971,257464,3/2/2016,JTC-4N,41
W00098971,257464,3/2/2016,JTC-C4,20.5
W00098971,257793,3/10/2016,H2PRO3700DRYER,90
W00118126,257595,3/7/2016,GLZ-16,34.5
W00118126,257595,3/7/2016,"H2PROBLKDIAMOND 1"" *",130
W00118126,257595,3/7/2016,JABIOMINERALS-10,49
W00118126,257595,3/7/2016,UGLZ-16,44.25
W00153622,258687,3/29/2016,BVS-5A,8
W00153622,258687,3/29/2016,BVS-5X,8
W00153622,258687,3/29/2016,BVS-6C,8
W00153622,258687,3/29/2016,BVS-6M,8
W00153622,258687,3/29/2016,BVS-6R,8
W00153622,258687,3/29/2016,BVS-6X,8
W00153622,258687,3/29/2016,BVS-7A,8
W00153622,258687,3/29/2016,BVS-7X,8
W00153622,258687,3/29/2016,COMBK-32,45.9
W00153622,258687,3/29/2016,GLZSHCX-32,16.95
W00153622,258687,3/29/2016,JTC-10N,20.5
W00153622,258687,3/29/2016,JTC-4N,11
W00153622,258687,3/29/2016,JTC-6N,20.5
W00153622,258687,3/29/2016,JTC-7N,20.5
W00153622,258687,3/29/2016,JTC-9N,20.5
W00269304,258763,3/30/2016,BODYLOT-34,42
W00269304,258763,3/30/2016,CATALOG2015,0
W00269304,258763,3/30/2016,EYHS-10,102
W00269304,258763,3/30/2016,MESSAGE2,0
W00283565,257559,3/4/2016,,0
W00283565,257559,3/4/2016,DRIZ-10,55.65
W00283565,257559,3/4/2016,EYHS-2,10.05
W00283565,257559,3/4/2016,EYHS-32,67.5
W00283565,257559,3/4/2016,FRESHHAIR-10,32.5
W00283565,257559,3/4/2016,FRESHHAIR-32,33.9
W00283565,257559,3/4/2016,FRESHHAIR-32,16.95
W00283565,257559,3/4/2016,ROOTB PLUS,69.65
W00283565,257559,3/4/2016,ROOTBOOST,19.9
W00283565,258600,3/25/2016,BSHSHUMID-10,19.9
W00283565,258600,3/25/2016,CATALOG2015,0
W00283565,258600,3/25/2016,CHLCON-10,6.3
W00283565,258600,3/25/2016,CHLSH-10,5.75
W00283565,258600,3/25/2016,CIT-10,75
W00283565,258600,3/25/2016,CIT-32,20.5
W00283565,258600,3/25/2016,EYHS-10,34
W00283565,258600,3/25/2016,EYHS-2,13.4
W00283565,258600,3/25/2016,EYHS-32,45
W00283565,258600,3/25/2016,ROOTB PLUS,59.7
W00283565,258600,3/25/2016,ROOTBOOST,99.5
W00283565,258600,3/25/2016,VOLWHIPMOUSSE-8.5,45.6
W00308559,257357,3/1/2016,,0
W00308559,257357,3/1/2016,10 N BIONDO,9.99
W00308559,257357,3/1/2016,6 N-6/0 BIONDO,19.98
W00308559,257357,3/1/2016,7 C BIONDO,9.99
W00308559,257357,3/1/2016,7 N-7/0 BIONDO,19.98
W00308559,257357,3/1/2016,8 D BIONDO,9.99
W00308559,257357,3/1/2016,COMBK-10,23.25
W00308559,257357,3/1/2016,DEV20-32,16.75
W00308559,257357,3/1/2016,EPA-32,9
W00308559,257357,3/1/2016,JAFACESWHITETEA,22
W00308559,257357,3/1/2016,MAP-7,0
W00308559,257357,3/1/2016,MESSAGE5,0
W00308559,257357,3/1/2016,PAVF-8,0
W00308559,257357,3/1/2016,PROMO F,47.5
W00308559,257357,3/1/2016,VITASHINEHS-8.45,9.5
W00324499,257364,3/1/2016,4 N CASTANO,9.99
W00324499,257364,3/1/2016,6 N-6/0 BIONDO,9.99
W00324499,257364,3/1/2016,7 N-7/0 BIONDO,9.99
W00324499,257364,3/1/2016,BIOCOMPNOURSHP-250,8.5
W00324499,257364,3/1/2016,BIOCOMPRESTSPRAY,10
W00324499,257364,3/1/2016,COMBK-10,7.75
W00324499,257364,3/1/2016,MESSAGE3,0
W00324499,257364,3/1/2016,PC PUTTY,0
W00324499,257364,3/1/2016,SMOOTHIECOND-32,21.95
W00324499,257364,3/1/2016,SMOOTHIESHAMP-32,21.95
W00333596,258018,3/14/2016,4 D-4/3,9.99
W00333596,258018,3/14/2016,4 N CASTANO,39.96
W00333596,258018,3/14/2016,6 N-6/0 BIONDO,19.98
W00333596,258018,3/14/2016,7 N-7/0 BIONDO,9.99
W00333596,258018,3/14/2016,7DR,9.99
W00333596,258018,3/14/2016,BIOVITAMINS,0
W00333596,258018,3/14/2016,BIOVITATINCOND-10,0
W00333596,258018,3/14/2016,BIOVITATINCOND-2,0
W00333596,258018,3/14/2016,BIOVITATINCOND-32,25.95
W00333596,258018,3/14/2016,BIOVITATINLEAVEIN-10,0
W00333596,258018,3/14/2016,BIOVITATINLEAVEIN-2,0
W00333596,258018,3/14/2016,BIOVITATINSHP-10,0
W00333596,258018,3/14/2016,BIOVITATINSHP-10,8.95
W00333596,258018,3/14/2016,BIOVITATINSHP-2,0
W00333596,258018,3/14/2016,BLSAND,23.95
W00333596,258018,3/14/2016,DURAGL-16,18.95
W00333596,258018,3/14/2016,EYHS-10,25.5
W00333596,258018,3/14/2016,EYHS-32,22.5
W00333596,258018,3/14/2016,PROMO F,23
W00333596,258018,3/14/2016,PROMO F,15
W00333596,258856,3/31/2016,4 N CASTANO,19.98
W00333596,258856,3/31/2016,6 D BIONDO,19.98
W00333596,258856,3/31/2016,6 N-6/0 BIONDO,29.97
W00333596,258856,3/31/2016,7 N-7/0 BIONDO,19.98
W00333596,258856,3/31/2016,7TIZ ROSSO,9.99
W00333596,258856,3/31/2016,BLSAND,23.95
W00333596,258856,3/31/2016,BVS-4N,8
W00333596,258856,3/31/2016,EYHS-10,25.5
W00333596,258856,3/31/2016,EYHS-32,22.5
W00333596,258856,3/31/2016,MESSAGE3,0
W00343124,258692,3/29/2016,,0
W00343124,258692,3/29/2016,BVS-10N,24
W00343124,258692,3/29/2016,BVS-9N,24
W00343124,258692,3/29/2016,CATALOG2015,0
W00343124,258692,3/29/2016,MEDA-32,21.95
W00343124,258692,3/29/2016,VITASHINESHP-8,0
W00349447,257755,3/9/2016,BSHSHUMID-2  *,14.85
W00349447,257755,3/9/2016,CHLSH-10,34.5
W00349447,257755,3/9/2016,FRESHHAIRDRYSHP,28.5
W00349447,257755,3/9/2016,MEDA-8,21
W00349447,257755,3/9/2016,VITASHINEHS-8.45,28.5
W00349447,258617,3/25/2016,CASABLANCAOIL-2,28.5
W00349447,258617,3/25/2016,CEALEAVEINCOND-2,0
W00349447,258617,3/25/2016,CHLSH-10,17.25
W00349447,258617,3/25/2016,CIT-10,22.5
W00349447,258617,3/25/2016,EPA-10,33
W00349447,258617,3/25/2016,EPA-32,27
W00349447,258617,3/25/2016,FRESHHAIRDRYSHP,28.5
W00349447,258617,3/25/2016,GIZER-10,21
W00349447,258617,3/25/2016,VOLUMIZERCOND-1   *,0
W00349447,258617,3/25/2016,VOLUMIZERSHP-1    *,0
W00367112,258123,3/15/2016,DURAGL-16,37.9
W00367112,258123,3/15/2016,JABIOMINERALS-10,49
W00367112,258123,3/15/2016,MICAGEL-8,31.5
W00367112,258123,3/15/2016,MSHAMPOO-8,33.75
W00368591,257538,3/4/2016,DEV10-32,33.5
W00368591,257538,3/4/2016,DEV20-32,67
W00368879,257343,3/1/2016,BSTRIPLEPLAYHS-10,94
W00368955,257365,3/1/2016,BVS-10A,8
W00368955,257365,3/1/2016,BVS-10N,16
W00368955,257365,3/1/2016,BVS-4N,16
W00368955,257365,3/1/2016,BVS-5G,8
W00368955,257365,3/1/2016,BVS-5N,24
W00368955,257365,3/1/2016,BVS-6A,8
W00368955,257365,3/1/2016,BVS-6N,24
W00368955,257365,3/1/2016,BVS-7A,8
W00368955,257365,3/1/2016,BVS-7N,24
W00368955,257365,3/1/2016,BVS-8N,24
W00368955,257365,3/1/2016,BVS-9A,8
W00368955,257365,3/1/2016,BVS-9N,24
W00368955,257365,3/1/2016,FOILPOPUP500   *,14.95
W00368955,257365,3/1/2016,MESSAGE3,0
W00368955,257785,3/10/2016,4 N CASTANO,19.98
W00368955,257785,3/10/2016,5 C CASTANO,9.99
W00368955,257785,3/10/2016,5 N CASTANO,19.98
W00368955,257785,3/10/2016,6 N-6/0 BIONDO,29.97
W00368955,257785,3/10/2016,7 C BIONDO,9.99
W00368955,257785,3/10/2016,7 N-7/0 BIONDO,39.96
W00368955,257785,3/10/2016,8 N BIONDO,29.97
W00368955,257785,3/10/2016,BVS-10A,8
W00368955,257785,3/10/2016,BVS-6A,8
W00368955,257785,3/10/2016,BVS-9A,16
W00368955,257785,3/10/2016,CIT-32,20.5
W00368955,257785,3/10/2016,DEV20-32,16.75
W00368955,257785,3/10/2016,PC PUTTY,8.25
W00368955,258625,3/28/2016,3 N CASTANO,9.99
W00368955,258625,3/28/2016,4 N CASTANO,9.99
W00368955,258625,3/28/2016,7 C BIONDO,9.99
W00368955,258625,3/28/2016,7 R BIONDO,9.99
W00368955,258625,3/28/2016,8 C BIONDO,9.99
W00368955,258625,3/28/2016,BVS-10A,16
W00368955,258625,3/28/2016,BVS-4N,16
W00368955,258625,3/28/2016,BVS-5N,16
W00368955,258625,3/28/2016,BVS-6N,16
W00368955,258625,3/28/2016,BVS-7N,16
W00368955,258625,3/28/2016,BVS-8N,16
W00368955,258625,3/28/2016,COMBK-10,31
W00368955,258625,3/28/2016,DEV20-32,50.25
W00368955,258625,3/28/2016,JABIOMINERALS-10,49
W00368955,258625,3/28/2016,SMOOTHIECOND-10,7.5
W00368955,258625,3/28/2016,SMOOTHIESUPERSTRT-10,9.5
W00380892,257404,3/2/2016,,0
W00380892,257404,3/2/2016,DEV10-32,16.75
W00380892,257404,3/2/2016,DEV20-32,33.5
W00380892,257404,3/2/2016,GENTLE-32,33.5
W00380892,257404,3/2/2016,JCH-1N,20.5
W00380892,257404,3/2/2016,MESSAGE1,0
W00385819,258204,3/16/2016,BVS-5N,8
W00385819,258204,3/16/2016,CHLSH-2,2.1
W00385819,258204,3/16/2016,CIT-10,7.5
W00385819,258204,3/16/2016,COMBK-32,22.95
W00385819,258204,3/16/2016,DEV10-16,11
W00385819,258204,3/16/2016,JABIOMINERALS-10,24.5
W00385819,258204,3/16/2016,JPOWERBLONDBLUE,24.95
W00385819,258204,3/16/2016,MESSAGE5,0
W00385819,258204,3/16/2016,PC PUTTY,8.25
W00389486,257492,3/3/2016,NHPERM-R,156
W00389486,257492,3/3/2016,PROMO F,57
W00389486,257492,3/3/2016,VITASHINEHS-8.45,0
W00402400,258500,3/23/2016,10 N BIONDO,9.99
W00402400,258500,3/23/2016,7 N-7/0 BIONDO,9.99
W00402400,258500,3/23/2016,BODYLOT-34,28
W00402400,258500,3/23/2016,BVS-7N,8
W00402400,258500,3/23/2016,EPA-128,36.95
W00402400,258500,3/23/2016,EYHS-32,22.5
W00402400,258500,3/23/2016,JAG-10,33.6
W00402400,258500,3/23/2016,JAG-32,78
W00402400,258500,3/23/2016,JTC-4N,20.5
W00402400,258500,3/23/2016,JTC-5N,20.5
W00402400,258500,3/23/2016,JTC-6N,20.5
W00402400,258500,3/23/2016,JTC-7N,20.5
W00402400,258500,3/23/2016,JTC-8N,20.5
W00402400,258500,3/23/2016,PROMO D,41.25
W00402400,258500,3/23/2016,PROMO F,114
W00402400,258500,3/23/2016,PUMP-LTR           *,1.75
W00402400,258500,3/23/2016,VITASHINEHS-8.45,0
W00402400,258500,3/23/2016,VITASHINESHP-8,0
W00402400,258508,3/23/2016,BIOVITATINCOND-10,8.95
W00402400,258508,3/23/2016,BIOVITATINSHP-10,8.95
W00402400,258508,3/23/2016,BSHSHUMID-10,19.9
W00402400,258508,3/23/2016,DEV40-16,13.5
W00402400,258508,3/23/2016,JTC-BRUSH          *,2
W00402400,258508,3/23/2016,MESSAGE2,0
W00402400,258508,3/23/2016,MESSAGE7,0
W00402400,258508,3/23/2016,SXN BIONDO,9.99
W00402400,258508,3/23/2016,VITASHINECOND-8,8.25
W00402400,258508,3/23/2016,VITASHINEHS-8.45,9.5
W00402400,258508,3/23/2016,VITASHINESHP-8,8.25
W00402400,258615,3/25/2016,,0
W00402400,258615,3/25/2016,JAG-2,0
W00402400,258615,3/25/2016,MESSAGE1,0
W00402400,258615,3/25/2016,MESSAGE9,0
W00402517,258097,3/15/2016,4 N CASTANO,19.98
W00402517,258097,3/15/2016,5 N CASTANO,19.98
W00402517,258097,3/15/2016,6 N-6/0 BIONDO,19.98
W00402517,258097,3/15/2016,7 N-7/0 BIONDO,19.98
W00402517,258097,3/15/2016,8 N BIONDO,19.98
W00402517,258097,3/15/2016,BIOMINOILLEAVEIN-9,19.9
W00402517,258097,3/15/2016,DEV20-32,33.5
W00402517,258097,3/15/2016,GIZERSHP-32,0
W00402517,258097,3/15/2016,MHAIRSPRAY-8.5,13.9
W00402517,258097,3/15/2016,VITASHINEHS-8.45,0
W00402574,258428,3/22/2016,PAVF-32,41
W00402574,258428,3/22/2016,PAVF-7.5,11.5
W00406166,258662,3/28/2016,,0
W00406166,258662,3/28/2016,4 N CASTANO,9.99
W00406166,258662,3/28/2016,5 CD,9.99
W00406166,258662,3/28/2016,5 N CASTANO,9.99
W00406166,258662,3/28/2016,6 CD,9.99
W00406166,258662,3/28/2016,6 D BIONDO,9.99
W00406166,258662,3/28/2016,6 N-6/0 BIONDO,9.99
W00406166,258662,3/28/2016,7 C BIONDO,9.99
W00406166,258662,3/28/2016,7 N-7/0 BIONDO,9.99
W00406166,258662,3/28/2016,8 N BIONDO,9.99
W00406166,258662,3/28/2016,8S TROPICALE,0
W00406166,258662,3/28/2016,BIOELEVENFLUID,29.85
W00406166,258662,3/28/2016,BLADES   *,15
W00406166,258662,3/28/2016,BVS-6N,8
W00406166,258662,3/28/2016,DEV10-32,16.75
W00406166,258662,3/28/2016,DEV20-32,33.5
W00406166,258662,3/28/2016,DEV40-32,19.5
W00406166,258662,3/28/2016,EPA-10,11
W00406166,258662,3/28/2016,EYHS-10,17
W00406166,258662,3/28/2016,JABIOMINERALS-10,24.5
W00406166,258662,3/28/2016,JTC-7N,20.5
W00406166,258662,3/28/2016,MAP-7,9.5
W00406166,258662,3/28/2016,PAVF-128,106.5
W00406166,258662,3/28/2016,PROMO F,57
W00406166,258662,3/28/2016,VITASHINEHS-8.45,0
W00407673,257623,3/7/2016,,0
W00407673,257623,3/7/2016,CATALOG2015,0
W00407673,257623,3/7/2016,CIT-10,7.5
W00407673,257623,3/7/2016,JAFACESWHITETEA,22
W00407673,257623,3/7/2016,PAVF-32,41
W00407673,257623,3/7/2016,ROOTB PLUS,19.9
W00407673,257623,3/7/2016,VITASHINEHS-8.45,19
W00420064,257643,3/7/2016,BAG-HEAD           *,50
W00420064,257643,3/7/2016,BSHSHUMID-10,29.85
W00420064,257643,3/7/2016,BSINT-4,7.5
W00420064,257643,3/7/2016,BVS-4X,8
W00420064,257643,3/7/2016,BVS-6N,8
W00420064,257643,3/7/2016,BVS-6X,8
W00420064,257643,3/7/2016,BVS-7N,8
W00420064,257643,3/7/2016,JABIOMINERALS-10,24.5
W00420064,257643,3/7/2016,VITASHINEHS-8.45,0
W00420064,257643,3/7/2016,VOLWHIPMOUSSE-8.5,15.2
W00420064,257784,3/10/2016,MESSAGE1,0
W00420064,257784,3/10/2016,SERUM-2,0
W00421621,257549,3/4/2016,BIOCOMPNOURSHP-1000,20
W00421621,257549,3/4/2016,BVS-10N,0
W00421621,257549,3/4/2016,BVS-5R,0
W00421621,257549,3/4/2016,BVS-8N,0
W00421621,257549,3/4/2016,NHPERM-R,0
W00421621,257549,3/4/2016,TWISTPERM,14.95
W00421621,257549,3/4/2016,VOLUMESPRAY,9.25
W00421621,258592,3/25/2016,,0
W00421621,258592,3/25/2016,EDUCATION,0
W00421621,258627,3/28/2016,,0
W00421621,258627,3/28/2016,BIOVITAMINS,0
W00421621,258627,3/28/2016,BIOVITATINCOND-2,0
W00421621,258627,3/28/2016,BIOVITATINLEAVEIN-2,0
W00421621,258627,3/28/2016,BIOVITATINSHP-2,0
W00421621,258627,3/28/2016,BSCON-10,13
W00421621,258627,3/28/2016,GIZER-10,14
W00421621,258627,3/28/2016,MESSAGE3,0
W00421621,258627,3/28/2016,MSHAMPOO-32,15.75
W00421621,258627,3/28/2016,PLAY GUM,18.8
W00421621,258627,3/28/2016,PROMO F,57
W00421621,258627,3/28/2016,PROMO F,0
W00421621,258627,3/28/2016,VITASHINEHS-8.45,0
W00421621,258627,3/28/2016,VITASHINESHP-8,8.25
W00421621,258628,3/28/2016,5 N CASTANO,9.99
W00421621,258628,3/28/2016,7 D-7/3,9.99
W00421621,258628,3/28/2016,BVS-7N,8
W00421621,258628,3/28/2016,BVS-8N,8
W00421621,258628,3/28/2016,DEV20-32,16.75
W00421621,258628,3/28/2016,MESSAGE3,0
W00423163,258423,3/22/2016,JCH-IC1-CENERE,41
W00423163,258423,3/22/2016,JTC-5N,20.5
W00423163,258423,3/22/2016,JTC-8N,41
W00423163,258423,3/22/2016,JTC-9N,41
W00426019,257606,3/7/2016,,0
W00426019,257606,3/7/2016,25HOURSUPERSTRONG,55.5
W00426019,257606,3/7/2016,3 N CASTANO,9.99
W00426019,257606,3/7/2016,4/68,9.99
W00426019,257606,3/7/2016,7 D-7/3,9.99
W00426019,257606,3/7/2016,7 N-7/0 BIONDO,9.99
W00426019,257606,3/7/2016,BLSAND,23.95
W00426019,257606,3/7/2016,JPOWERBLONDBLUE,24.95
W00426019,257606,3/7/2016,PAVF-8,69
W00426019,257606,3/7/2016,PC PUTTY,24.75
W00426019,257606,3/7/2016,PROMO F,57
W00426019,257606,3/7/2016,STICK-EM-UP,17.9
W00426019,257606,3/7/2016,VITASHINEHS-8.45,0
W00426019,257606,3/7/2016,VOLWHIPMOUSSE-8.5,15.2
W00426019,258027,3/14/2016,4 M-4/5,9.99
W00426019,258027,3/14/2016,6 CD,9.99
W00426019,258027,3/14/2016,6 D BIONDO,9.99
W00426019,258027,3/14/2016,7/33,9.99
W00426019,258027,3/14/2016,8/33,9.99
W00426019,258027,3/14/2016,8/38,9.99
W00426019,258027,3/14/2016,BIOELEVENFLUID,9.95
W00426019,258027,3/14/2016,BIOVITATINCOND-2,20.1
W00426019,258027,3/14/2016,BIOVITATINLEAVEIN-2,20.1
W00426019,258027,3/14/2016,BIOVITATINSHP-2,20.1
W00426019,258027,3/14/2016,CHLSH-32,15.95
W00426019,258027,3/14/2016,FOLLIAP FIZZYCURLY,18.2
W00426019,258027,3/14/2016,FOLLIAP FIZZYSLICK,19
W00426019,258027,3/14/2016,FOLLIAP MOLDING,9.5
W00426019,258027,3/14/2016,FOLLIAP VOLUMEUP,17.9
W00426019,258027,3/14/2016,JAG-10,33.6
W00426019,258027,3/14/2016,PROMO F,57
W00426019,258027,3/14/2016,REPCREAM-250,8.95
W00426019,258027,3/14/2016,VITASHINEHS-8.45,0
W00426019,258027,3/14/2016,VOLUMESPRAY,0
W00426019,258373,3/21/2016,4 N CASTANO,19.98
W00426019,258373,3/21/2016,4/68,9.99
W00426019,258373,3/21/2016,6 D BIONDO,9.99
W00426019,258373,3/21/2016,7 N-7/0 BIONDO,19.98
W00426019,258373,3/21/2016,7 R BIONDO,9.99
W00426019,258373,3/21/2016,BLSAND,23.95
W00426019,258373,3/21/2016,NHPERM-R,78
W00426019,258373,3/21/2016,PAVF-32,41
W00426019,258373,3/21/2016,REPCREAM-250,17.9
W00426019,258646,3/28/2016,4 CD,19.98
W00426019,258646,3/28/2016,8 N BIONDO,9.99
W00426019,258646,3/28/2016,9 D BIONDO,19.98
W00426019,258646,3/28/2016,CASABLANCAOIL-2,19
W00426019,258646,3/28/2016,EYHS-32,22.5
W00426019,258646,3/28/2016,GLOVESYNTHETICLG  *,6.95
W00426019,258646,3/28/2016,JPOWERBLONDBLUE,24.95
W00426019,258646,3/28/2016,PURESHAMP-10,91.2
W00442517,257735,3/9/2016,BSTRIPLEPLAYHS-10,35.25
W00442517,257735,3/9/2016,CATALOG2015,0
W00442517,257735,3/9/2016,CCON-10,16.5
W00442517,257735,3/9/2016,GLZSHC-10,5.95
W00442517,257735,3/9/2016,JABIOMINERALS-10,49
W00442517,257735,3/9/2016,JABIOMINERALS-3,26.85
W00442978,258496,3/23/2016,BSUMG-10,13
W00442978,258496,3/23/2016,DEV30-32,18.5
W00442978,258496,3/23/2016,MEDA-32,21.95
W00442978,258496,3/23/2016,MEDA-8,21
W00442978,258496,3/23/2016,VITASHINEHS-8.45,28.5
W00460827,257360,3/1/2016,EPA-128,73.9
W00460827,257360,3/1/2016,VITASHINEHS-8.45,19
W00469127,258441,3/22/2016,BVS-6G,8
W00469127,258441,3/22/2016,BVS-9G,8
W00469127,258441,3/22/2016,BVS-9N,8
W00469127,258441,3/22/2016,COMBK-10,15.5
W00469127,258441,3/22/2016,ENERGYCREAM,18.95
W00469127,258441,3/22/2016,IMBLONDCREAM,19.95
W00469127,258441,3/22/2016,JCH-IC8-GRIGIO,41
W00469127,258441,3/22/2016,MESSAGE5,0
W00469127,258441,3/22/2016,MICAGEL-34,35
W00469127,258441,3/22/2016,PUMP-LTR           *,3.5
W00469127,258441,3/22/2016,VITASHINEHS-8.45,9.5
W00469127,258441,3/22/2016,VOLUMIZERCOND-10,14.6
W00469127,258441,3/22/2016,VOLUMIZERSHP-10,14.5
W00480433,258098,3/15/2016,CIT-10,90
W00480433,258098,3/15/2016,DEV10-32,16.75
W00481522,257478,3/3/2016,,0
W00481522,257478,3/3/2016,10 N BIONDO,39.96
W00481522,257478,3/3/2016,5 R CASTANO,9.99
W00481522,257478,3/3/2016,6 C BIONDO,29.97
W00481522,257478,3/3/2016,6 D BIONDO,19.98
W00481522,257478,3/3/2016,7 C BIONDO,39.96
W00481522,257478,3/3/2016,7 D-7/3,19.98
W00481522,257478,3/3/2016,7DR,9.99
W00481522,257478,3/3/2016,8 C BIONDO,49.95
W00481522,257478,3/3/2016,8 D BIONDO,9.99
W00481522,257478,3/3/2016,8 N BIONDO,49.95
W00481522,257478,3/3/2016,9 N BIONDO,59.94
W00481522,257478,3/3/2016,CRAZYCLRCILIEGIA,9.99
W00481522,257478,3/3/2016,DEV10-32,33.5
W00481522,257478,3/3/2016,DEV20-32,33.5
W00481522,257478,3/3/2016,DEV30-32,18.5
W00481522,257478,3/3/2016,RED OR ROUGE,6.95
W00481522,257514,3/3/2016,DARINGCOLOR-ROSSO,0
W00481522,257514,3/3/2016,MESSAGE1,0
W00481722,257833,3/11/2016,5 N CASTANO,19.98
W00481722,257833,3/11/2016,6 N-6/0 BIONDO,19.98
W00481722,257833,3/11/2016,9 N BIONDO,9.99
W00481722,257833,3/11/2016,BIOELEVENFLUID,19.9
W00481722,257833,3/11/2016,BSHS-10,20.5
W00481722,257833,3/11/2016,BSHSHUMID-10,9.95
W00481722,257833,3/11/2016,BSHSHUMID-2  *,4.95
W00481722,257833,3/11/2016,BVS-ULV,16
W00481722,257833,3/11/2016,CHLSH-32,15.95
W00481722,257833,3/11/2016,DEV10-32,16.75
W00481722,257833,3/11/2016,DEV20-32,16.75
W00481722,257833,3/11/2016,JABIOMINERALS-10,24.5
W00481722,257833,3/11/2016,JCH-8N,20.5
W00481722,257833,3/11/2016,MICAGEL-34,17.5
W00481722,257833,3/11/2016,NHPERM-R,26
W00481722,257833,3/11/2016,ROOTB PLUS,19.9
W00481722,257833,3/11/2016,UGLZ-16,14.75
W00481722,257833,3/11/2016,VITASHINECOND-8,8.25
W00481722,257833,3/11/2016,VITASHINEHS-8.45,9.5
W00481722,257833,3/11/2016,VITASHINESHP-8,8.25
W00508928,257827,3/11/2016,BIOVITAMINS,0
W00508928,257827,3/11/2016,BIOVITATINCOND-2,0
W00508928,257827,3/11/2016,BIOVITATINLEAVEIN-2,0
W00508928,257827,3/11/2016,BIOVITATINSHP-2,0
W00508928,257827,3/11/2016,CHLSH-128,43.95
W00508928,257827,3/11/2016,PROMO F,15
W00508928,257827,3/11/2016,VITASHINEHS-8.45,9.5
W00509104,258846,3/31/2016,CCON-10,8.25
W00509104,258846,3/31/2016,GLZSHCX-10,6.75
W00509104,258846,3/31/2016,JITPERM-G,5.25
W00509104,258846,3/31/2016,JITPERM-R,10.5
W00509104,258846,3/31/2016,PERPERM-R,5.25
W00509104,258846,3/31/2016,PLAY GUM,9.4
W00509104,258846,3/31/2016,UNMX-10,3.73
W00509104,258846,3/31/2016,VITASHINEHS-8.45,0
W00522106,257358,3/1/2016,,0
W00522106,257358,3/1/2016,,0
W00522106,257358,3/1/2016,,10
W00522106,257358,3/1/2016,,0
W00522106,257358,3/1/2016,25HOURSUPERSTRONG,27.75
W00522106,257358,3/1/2016,BIOVITAMINS,0
W00522106,257358,3/1/2016,BIOVITAMINS,0
W00522106,257358,3/1/2016,BIOVITATINCOND-2,0
W00522106,257358,3/1/2016,BIOVITATINLEAVEIN-2,0
W00522106,257358,3/1/2016,BIOVITATINSHP-2,0
W00522106,257358,3/1/2016,BSTRIPLEPLAYHS-10,35.25
W00522106,257358,3/1/2016,CATALOG2015,0
W00522106,257358,3/1/2016,CATALOG2015,0
W00522106,257358,3/1/2016,CRAZYCLRMENTA,9.99
W00522106,257358,3/1/2016,CRAZYCLRMIELE,9.99
W00522106,257358,3/1/2016,CRAZYCLRMIRTILLO,9.99
W00522106,257358,3/1/2016,CRAZYCLRUVA,9.99
W00522106,257358,3/1/2016,CRAZYCLRZUCCHERO,9.99
W00522106,257358,3/1/2016,EYHS-10,8.5
W00522106,257358,3/1/2016,JABIOMINERALS-10,49
W00522106,257358,3/1/2016,JCH-4N,20.5
W00522106,257358,3/1/2016,JCH-6N,20.5
W00522106,257358,3/1/2016,JCH-8N,20.5
W00522106,257358,3/1/2016,JCH-IC8-GRIGIO,20.5
W00522106,257358,3/1/2016,MSBG-9,11
W00522106,257358,3/1/2016,PROMO F,300
W00522106,257358,3/1/2016,PROMO F,35
W00522106,257358,3/1/2016,PROMO F,57
W00522106,257358,3/1/2016,PURESHAMP-10,22.8
W00522106,257358,3/1/2016,TEATREE-8,0
W00522106,257358,3/1/2016,VITASHINEHS-8.45,0
W00523382,258737,3/29/2016,,0
W00523382,258737,3/29/2016,,30.5
W00523382,258737,3/29/2016,3 N CASTANO,19.98
W00523382,258737,3/29/2016,4 N CASTANO,19.98
W00523382,258737,3/29/2016,6 D BIONDO,9.99
W00523382,258737,3/29/2016,6 N-6/0 BIONDO,9.99
W00523382,258737,3/29/2016,7 D-7/3,9.99
W00523382,258737,3/29/2016,CATALOG2015,0
W00523382,258737,3/29/2016,DEV10-32,16.75
